ticker,report_date,fiscal_year,downstream_metric,chain_path,root_metric,root_cause,root_reason,is_primary_root_item
CRWD,2026-01-31,2026,average_invested_capital,average_invested_capital -> invested_capital_prior -> short_term_investments_prior,short_term_investments_prior,short_term_investments_prior::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2026-01-31,2026,roic,roic -> nopat -> effective_tax_rate,effective_tax_rate,effective_tax_rate::pretax_income_not_positive,Pretax Income אינו חיובי (-126989000.0) — לא ניתן לחשב שיעור מס אפקטיבי מהימן.,False
CRWD,2026-01-31,2026,roic,roic -> average_invested_capital -> invested_capital -> total_debt -> current_debt,current_debt,current_debt::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2026-01-31,2026,roic,roic -> average_invested_capital -> invested_capital -> short_term_investments,short_term_investments,short_term_investments::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
CRWD,2026-01-31,2026,roic,roic -> average_invested_capital -> invested_capital_prior -> total_debt_prior -> current_debt_prior,current_debt_prior,current_debt_prior::zero_inference_role_not_found,current_debt = 0 לא הוסק (תנאי 2 לא הוכח): לא נמצא באופן חד-משמעי ביאור לוח פירעונות חוב (Debt Maturity Schedule) — לא ניתן לאשר תנאי 2.,False
CRWD,2026-01-31,2026,roic,roic -> average_invested_capital -> invested_capital_prior -> short_term_investments_prior,short_term_investments_prior,short_term_investments_prior::row_not_found,לא נמצאה אף שורת 'short_term_investments' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
PANW,2021-07-31,2021,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",True
PANW,2021-07-31,2021,pretax_income,pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
PANW,2021-07-31,2021,effective_tax_rate,effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
PANW,2021-07-31,2021,adjusted_net_debt,adjusted_net_debt -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2021-07-31,2021,invested_capital,invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2021-07-31,2021,nopat,nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
PANW,2021-07-31,2021,average_invested_capital,average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2021-07-31,2021,average_invested_capital,average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2021-07-31,2021,roic,roic -> nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
PANW,2021-07-31,2021,roic,roic -> average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2021-07-31,2021,roic,roic -> average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2022-07-31,2022,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",True
PANW,2022-07-31,2022,pretax_income,pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,True
PANW,2022-07-31,2022,effective_tax_rate,effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
PANW,2022-07-31,2022,adjusted_net_debt,adjusted_net_debt -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2022-07-31,2022,invested_capital,invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2022-07-31,2022,nopat,nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
PANW,2022-07-31,2022,average_invested_capital,average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2022-07-31,2022,average_invested_capital,average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2022-07-31,2022,roic,roic -> nopat -> effective_tax_rate -> pretax_income,pretax_income,pretax_income::row_not_found,לא נמצאה אף שורת 'pretax_income' בתוך Statement role ראשי התואם לכללי ה-Role של המדד.,False
PANW,2022-07-31,2022,roic,roic -> average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2022-07-31,2022,roic,roic -> average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2023-07-31,2023,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",True
PANW,2023-07-31,2023,long_term_debt,long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",True
PANW,2023-07-31,2023,total_debt,total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2023-07-31,2023,adjusted_net_debt,adjusted_net_debt -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2023-07-31,2023,adjusted_net_debt,adjusted_net_debt -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2023-07-31,2023,invested_capital,invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2023-07-31,2023,invested_capital,invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2023-07-31,2023,average_invested_capital,average_invested_capital -> invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2023-07-31,2023,average_invested_capital,average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2023-07-31,2023,average_invested_capital,average_invested_capital -> invested_capital_prior -> total_debt_prior -> long_term_debt_prior,long_term_debt_prior,long_term_debt_prior::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2023-07-31,2023,average_invested_capital,average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2023-07-31,2023,roic,roic -> average_invested_capital -> invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2023-07-31,2023,roic,roic -> average_invested_capital -> invested_capital -> cash_and_equivalents,cash_and_equivalents,cash_and_equivalents::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2023-07-31,2023,roic,roic -> average_invested_capital -> invested_capital_prior -> total_debt_prior -> long_term_debt_prior,long_term_debt_prior,long_term_debt_prior::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2023-07-31,2023,roic,roic -> average_invested_capital -> invested_capital_prior -> cash_and_equivalents_prior,cash_and_equivalents_prior,cash_and_equivalents_prior::row_ambiguous,"לא ניתן לזהות שורת 'cash_and_equivalents' יחידה וחד-משמעית.
מספר שורות מועמדות כוללות: 2, מתוכן 'attributable': 0, 'plain': 2",False
PANW,2024-07-31,2024,long_term_debt,long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",True
PANW,2024-07-31,2024,effective_tax_rate,effective_tax_rate,effective_tax_rate,effective_tax_rate::outside_plausible_range,"שיעור המס האפקטיבי המדווח (-1.608114944854801) מחוץ לטווח הסביר [0, 1].",True
PANW,2024-07-31,2024,total_debt,total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2024-07-31,2024,adjusted_net_debt,adjusted_net_debt -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2024-07-31,2024,invested_capital,invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2024-07-31,2024,nopat,nopat -> effective_tax_rate,effective_tax_rate,effective_tax_rate::outside_plausible_range,"שיעור המס האפקטיבי המדווח (-1.608114944854801) מחוץ לטווח הסביר [0, 1].",False
PANW,2024-07-31,2024,average_invested_capital,average_invested_capital -> invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2024-07-31,2024,average_invested_capital,average_invested_capital -> invested_capital_prior -> total_debt_prior -> long_term_debt_prior,long_term_debt_prior,long_term_debt_prior::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2024-07-31,2024,roic,roic -> nopat -> effective_tax_rate,effective_tax_rate,effective_tax_rate::outside_plausible_range,"שיעור המס האפקטיבי המדווח (-1.608114944854801) מחוץ לטווח הסביר [0, 1].",False
PANW,2024-07-31,2024,roic,roic -> average_invested_capital -> invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2024-07-31,2024,roic,roic -> average_invested_capital -> invested_capital_prior -> total_debt_prior -> long_term_debt_prior,long_term_debt_prior,long_term_debt_prior::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2025-07-31,2025,long_term_debt,long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",True
PANW,2025-07-31,2025,total_debt,total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2025-07-31,2025,adjusted_net_debt,adjusted_net_debt -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2025-07-31,2025,invested_capital,invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2025-07-31,2025,average_invested_capital,average_invested_capital -> invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2025-07-31,2025,average_invested_capital,average_invested_capital -> invested_capital_prior -> total_debt_prior -> long_term_debt_prior,long_term_debt_prior,long_term_debt_prior::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2025-07-31,2025,roic,roic -> average_invested_capital -> invested_capital -> total_debt -> long_term_debt,long_term_debt,long_term_debt::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
PANW,2025-07-31,2025,roic,roic -> average_invested_capital -> invested_capital_prior -> total_debt_prior -> long_term_debt_prior,long_term_debt_prior,long_term_debt_prior::ancestry_confirmed_absent,"לא נמצאה אף שורת 'long_term_debt' בתוך Statement role ראשי התואם לכללי ה-Role של המדד, וגם לא נמצאה שורת חוב לא-שוטף מועמדת לפי שרשרת ה-Ancestor (מדיניות D-019).",False
